symbol,quarter_label,net_sales_cr,pat_cr,diluted_eps,source_url,pulled_at
RATNAMANI,Mar 2026,893,93,13.25,https://www.screener.in/company/RATNAMANI/,2026-08-16T07:14:15
RATNAMANI,Jun 2026,741,54,7.71,https://www.screener.in/company/RATNAMANI/,2026-08-16T07:14:15
RAYMONDLSL,Sep 2023,1378,116,,https://www.screener.in/company/RAYMONDLSL/,2026-08-16T07:14:15
RAYMONDLSL,Dec 2023,1352,139,,https://www.screener.in/company/RAYMONDLSL/,2026-08-16T07:14:15
RAYMONDLSL,Mar 2024,1337,206,,https://www.screener.in/company/RAYMONDLSL/,2026-08-16T07:14:15
RAYMONDLSL,Jun 2024,883,-24,,https://www.screener.in/company/RAYMONDLSL/,2026-08-16T07:14:15
RAYMONDLSL,Sep 2024,1315,26,4.29,https://www.screener.in/company/RAYMONDLSL/,2026-08-16T07:14:15
RAYMONDLSL,Dec 2024,1340,53,8.75,https://www.screener.in/company/RAYMONDLSL/,2026-08-16T07:14:15
RAYMONDLSL,Mar 2025,1143,-64,-10.59,https://www.screener.in/company/RAYMONDLSL/,2026-08-16T07:14:15
RAYMONDLSL,Jun 2025,1106,-2,-0.27,https://www.screener.in/company/RAYMONDLSL/,2026-08-16T07:14:15
RAYMONDLSL,Sep 2025,1457,65,10.69,https://www.screener.in/company/RAYMONDLSL/,2026-08-16T07:14:15
RAYMONDLSL,Dec 2025,1466,49,8.12,https://www.screener.in/company/RAYMONDLSL/,2026-08-16T07:14:15
RAYMONDLSL,Mar 2026,1327,-61,-10.05,https://www.screener.in/company/RAYMONDLSL/,2026-08-16T07:14:15
RAYMONDLSL,Jun 2026,1111,-35,-5.72,https://www.screener.in/company/RAYMONDLSL/,2026-08-16T07:14:15
RBA,Jun 2023,422.12,-22.15,-0.45,https://www.screener.in/company/RBA/,2026-08-16T07:14:15
RBA,Sep 2023,453.47,-9.34,-0.19,https://www.screener.in/company/RBA/,2026-08-16T07:14:15
RBA,Dec 2023,445.42,-6.41,-0.13,https://www.screener.in/company/RBA/,2026-08-16T07:14:15
RBA,Mar 2024,439.06,-31.04,-0.63,https://www.screener.in/company/RBA/,2026-08-16T07:14:15
RBA,Jun 2024,490.49,-26.95,-0.54,https://www.screener.in/company/RBA/,2026-08-16T07:14:15
RBA,Sep 2024,492.12,-16.58,-0.33,https://www.screener.in/company/RBA/,2026-08-16T07:14:15
RBA,Dec 2024,495.37,-18.63,-0.37,https://www.screener.in/company/RBA/,2026-08-16T07:14:15
RBA,Mar 2025,489.77,-25.42,-0.44,https://www.screener.in/company/RBA/,2026-08-16T07:14:15
RBA,Jun 2025,552.29,-11.57,-0.20,https://www.screener.in/company/RBA/,2026-08-16T07:14:15
RBA,Sep 2025,568.65,-20.21,-0.35,https://www.screener.in/company/RBA/,2026-08-16T07:14:15
RBA,Dec 2025,577.32,-7.04,-0.12,https://www.screener.in/company/RBA/,2026-08-16T07:14:15
RBA,Mar 2026,573.46,-120.32,-2.06,https://www.screener.in/company/RBA/,2026-08-16T07:14:15
RBA,Jun 2026,682.90,-3.17,-0.04,https://www.screener.in/company/RBA/,2026-08-16T07:14:15
RBLBANK,Jun 2023,2856,288,4.80,https://www.screener.in/company/RBLBANK/,2026-08-16T07:14:15
RBLBANK,Sep 2023,3008,294,4.89,https://www.screener.in/company/RBLBANK/,2026-08-16T07:14:15
RBLBANK,Dec 2023,3191,233,3.87,https://www.screener.in/company/RBLBANK/,2026-08-16T07:14:15
RBLBANK,Mar 2024,3339,353,5.83,https://www.screener.in/company/RBLBANK/,2026-08-16T07:14:15
RBLBANK,Jun 2024,3496,372,6.13,https://www.screener.in/company/RBLBANK/,2026-08-16T07:14:15
RBLBANK,Sep 2024,3531,223,3.66,https://www.screener.in/company/RBLBANK/,2026-08-16T07:14:15
RBLBANK,Dec 2024,3536,33,0.54,https://www.screener.in/company/RBLBANK/,2026-08-16T07:14:15
RBLBANK,Mar 2025,3476,69,1.13,https://www.screener.in/company/RBLBANK/,2026-08-16T07:14:15
RBLBANK,Jun 2025,3441,200,3.29,https://www.screener.in/company/RBLBANK/,2026-08-16T07:14:15
RBLBANK,Sep 2025,3507,179,2.91,https://www.screener.in/company/RBLBANK/,2026-08-16T07:14:15
RBLBANK,Dec 2025,3667,214,3.47,https://www.screener.in/company/RBLBANK/,2026-08-16T07:14:15
RBLBANK,Mar 2026,3720,230,3.72,https://www.screener.in/company/RBLBANK/,2026-08-16T07:14:15
RBLBANK,Jun 2026,3840,254,1.64,https://www.screener.in/company/RBLBANK/,2026-08-16T07:14:15
RCF,Jun 2023,4043,68,1.23,https://www.screener.in/company/RCF/,2026-08-16T07:14:15
RCF,Sep 2023,4155,52,0.94,https://www.screener.in/company/RCF/,2026-08-16T07:14:15
RCF,Dec 2023,4904,10,0.19,https://www.screener.in/company/RCF/,2026-08-16T07:14:15
RCF,Mar 2024,3880,98,1.77,https://www.screener.in/company/RCF/,2026-08-16T07:14:15
RCF,Jun 2024,4396,11,0.19,https://www.screener.in/company/RCF/,2026-08-16T07:14:15
RCF,Sep 2024,4290,79,1.42,https://www.screener.in/company/RCF/,2026-08-16T07:14:15
RCF,Dec 2024,4518,80,1.44,https://www.screener.in/company/RCF/,2026-08-16T07:14:15
RCF,Mar 2025,3730,73,1.32,https://www.screener.in/company/RCF/,2026-08-16T07:14:15
RCF,Jun 2025,3371,54,0.98,https://www.screener.in/company/RCF/,2026-08-16T07:14:15
RCF,Sep 2025,5293,106,1.92,https://www.screener.in/company/RCF/,2026-08-16T07:14:15
RCF,Dec 2025,4236,81,1.47,https://www.screener.in/company/RCF/,2026-08-16T07:14:15
RCF,Mar 2026,5581,189,3.42,https://www.screener.in/company/RCF/,2026-08-16T07:14:15
RCF,Jun 2026,3586,74,1.35,https://www.screener.in/company/RCF/,2026-08-16T07:14:15
RECLTD,Jun 2023,10976,2961,11.24,https://www.screener.in/company/RECLTD/,2026-08-16T07:14:15
RECLTD,Sep 2023,11576,3773,14.33,https://www.screener.in/company/RECLTD/,2026-08-16T07:14:15
RECLTD,Dec 2023,11982,3269,12.42,https://www.screener.in/company/RECLTD/,2026-08-16T07:14:15
RECLTD,Mar 2024,12613,4016,15.25,https://www.screener.in/company/RECLTD/,2026-08-16T07:14:15
RECLTD,Jun 2024,13023,3442,13.07,https://www.screener.in/company/RECLTD/,2026-08-16T07:14:15
RECLTD,Sep 2024,13571,4005,15.21,https://www.screener.in/company/RECLTD/,2026-08-16T07:14:15
RECLTD,Dec 2024,14157,4029,15.30,https://www.screener.in/company/RECLTD/,2026-08-16T07:14:15
RECLTD,Mar 2025,15159,4236,16.09,https://www.screener.in/company/RECLTD/,2026-08-16T07:14:15
RECLTD,Jun 2025,14646,4451,16.90,https://www.screener.in/company/RECLTD/,2026-08-16T07:14:15
RECLTD,Sep 2025,15084,4426,16.81,https://www.screener.in/company/RECLTD/,2026-08-16T07:14:15
RECLTD,Dec 2025,14944,4043,15.35,https://www.screener.in/company/RECLTD/,2026-08-16T07:14:15
RECLTD,Mar 2026,14386,3362,12.77,https://www.screener.in/company/RECLTD/,2026-08-16T07:14:15
RECLTD,Jun 2026,14296,4149,15.76,https://www.screener.in/company/RECLTD/,2026-08-16T07:14:15
REDINGTON,Jun 2023,9705,194,2.48,https://www.screener.in/company/REDINGTON/,2026-08-16T07:14:15
REDINGTON,Sep 2023,9928,573,7.33,https://www.screener.in/company/REDINGTON/,2026-08-16T07:14:15
REDINGTON,Dec 2023,11104,154,1.96,https://www.screener.in/company/REDINGTON/,2026-08-16T07:14:15
REDINGTON,Mar 2024,10490,161,2.05,https://www.screener.in/company/REDINGTON/,2026-08-16T07:14:15
REDINGTON,Jun 2024,10302,156,1.99,https://www.screener.in/company/REDINGTON/,2026-08-16T07:14:15
REDINGTON,Sep 2024,12385,618,7.91,https://www.screener.in/company/REDINGTON/,2026-08-16T07:14:15
REDINGTON,Dec 2024,13095,461,5.89,https://www.screener.in/company/REDINGTON/,2026-08-16T07:14:15
REDINGTON,Mar 2025,13121,209,2.68,https://www.screener.in/company/REDINGTON/,2026-08-16T07:14:15
REDINGTON,Jun 2025,12757,200,2.56,https://www.screener.in/company/REDINGTON/,2026-08-16T07:14:15
REDINGTON,Sep 2025,15185,532,6.80,https://www.screener.in/company/REDINGTON/,2026-08-16T07:14:15
REDINGTON,Dec 2025,16271,223,2.86,https://www.screener.in/company/REDINGTON/,2026-08-16T07:14:15
REDINGTON,Mar 2026,19587,289,3.69,https://www.screener.in/company/REDINGTON/,2026-08-16T07:14:15
REDINGTON,Jun 2026,20753,321,4.11,https://www.screener.in/company/REDINGTON/,2026-08-16T07:14:15
REDTAPE,Jun 2023,393,46,0.82,https://www.screener.in/company/REDTAPE/,2026-08-16T07:14:15
REDTAPE,Sep 2023,321,26,0.46,https://www.screener.in/company/REDTAPE/,2026-08-16T07:14:15
REDTAPE,Dec 2023,616,60,1.09,https://www.screener.in/company/REDTAPE/,2026-08-16T07:14:15
REDTAPE,Mar 2024,502,39,0.70,https://www.screener.in/company/REDTAPE/,2026-08-16T07:14:15
REDTAPE,Jun 2024,441,31,0.55,https://www.screener.in/company/REDTAPE/,2026-08-16T07:14:15
REDTAPE,Sep 2024,416,26,0.46,https://www.screener.in/company/REDTAPE/,2026-08-16T07:14:15
REDTAPE,Dec 2024,662,74,1.34,https://www.screener.in/company/REDTAPE/,2026-08-16T07:14:15
REDTAPE,Mar 2025,504,54,0.98,https://www.screener.in/company/REDTAPE/,2026-08-16T07:14:15
REDTAPE,Jun 2025,463,39,0.71,https://www.screener.in/company/REDTAPE/,2026-08-16T07:14:15
REDTAPE,Sep 2025,491,28,0.51,https://www.screener.in/company/REDTAPE/,2026-08-16T07:14:15
REDTAPE,Dec 2025,786,106,1.91,https://www.screener.in/company/REDTAPE/,2026-08-16T07:14:15
REDTAPE,Mar 2026,674,71,1.29,https://www.screener.in/company/REDTAPE/,2026-08-16T07:14:15
REDTAPE,Jun 2026,480,47,0.85,https://www.screener.in/company/REDTAPE/,2026-08-16T07:14:15
REFEX,Jun 2023,381,22,1.99,https://www.screener.in/company/REFEX/,2026-08-16T07:14:15
REFEX,Sep 2023,350,23,2.12,https://www.screener.in/company/REFEX/,2026-08-16T07:14:15
REFEX,Dec 2023,302,20,1.79,https://www.screener.in/company/REFEX/,2026-08-16T07:14:15
REFEX,Mar 2024,337,36,3.09,https://www.screener.in/company/REFEX/,2026-08-16T07:14:15
REFEX,Jun 2024,585,36,3.11,https://www.screener.in/company/REFEX/,2026-08-16T07:14:15
REFEX,Sep 2024,428,37,3.09,https://www.screener.in/company/REFEX/,2026-08-16T07:14:15
REFEX,Dec 2024,686,59,4.58,https://www.screener.in/company/REFEX/,2026-08-16T07:14:15
REFEX,Mar 2025,594,57,4.42,https://www.screener.in/company/REFEX/,2026-08-16T07:14:15
REFEX,Jun 2025,351,33,2.55,https://www.screener.in/company/REFEX/,2026-08-16T07:14:15
REFEX,Sep 2025,411,52,4.02,https://www.screener.in/company/REFEX/,2026-08-16T07:14:15
REFEX,Dec 2025,576,67,4.88,https://www.screener.in/company/REFEX/,2026-08-16T07:14:15
REFEX,Mar 2026,701,94,6.85,https://www.screener.in/company/REFEX/,2026-08-16T07:14:15
REFEX,Jun 2026,619,73,5.35,https://www.screener.in/company/REFEX/,2026-08-16T07:14:15
RELAXO,Jun 2023,739,56,2.26,https://www.screener.in/company/RELAXO/,2026-08-16T07:14:15
RELAXO,Sep 2023,715,44,1.78,https://www.screener.in/company/RELAXO/,2026-08-16T07:14:15
RELAXO,Dec 2023,713,39,1.55,https://www.screener.in/company/RELAXO/,2026-08-16T07:14:15
RELAXO,Mar 2024,747,61,2.47,https://www.screener.in/company/RELAXO/,2026-08-16T07:14:15
RELAXO,Jun 2024,748,44,1.78,https://www.screener.in/company/RELAXO/,2026-08-16T07:14:15
RELAXO,Sep 2024,679,37,1.48,https://www.screener.in/company/RELAXO/,2026-08-16T07:14:15
RELAXO,Dec 2024,667,33,1.33,https://www.screener.in/company/RELAXO/,2026-08-16T07:14:15
RELAXO,Mar 2025,695,56,2.26,https://www.screener.in/company/RELAXO/,2026-08-16T07:14:15
RELAXO,Jun 2025,654,49,1.96,https://www.screener.in/company/RELAXO/,2026-08-16T07:14:15
RELAXO,Sep 2025,629,36,1.45,https://www.screener.in/company/RELAXO/,2026-08-16T07:14:15
RELAXO,Dec 2025,668,27,1.07,https://www.screener.in/company/RELAXO/,2026-08-16T07:14:15
RELAXO,Mar 2026,751,68,2.72,https://www.screener.in/company/RELAXO/,2026-08-16T07:14:15
RELAXO,Jun 2026,705,55,2.21,https://www.screener.in/company/RELAXO/,2026-08-16T07:14:15
RELIANCE,Jun 2023,122627,9627,7.11,https://www.screener.in/company/RELIANCE/,2026-08-16T07:14:15
RELIANCE,Sep 2023,137380,11208,8.28,https://www.screener.in/company/RELIANCE/,2026-08-16T07:14:15
RELIANCE,Dec 2023,127695,9924,7.33,https://www.screener.in/company/RELIANCE/,2026-08-16T07:14:15
RELIANCE,Mar 2024,146832,11283,8.34,https://www.screener.in/company/RELIANCE/,2026-08-16T07:14:15
RELIANCE,Jun 2024,129898,7611,5.62,https://www.screener.in/company/RELIANCE/,2026-08-16T07:14:15
RELIANCE,Sep 2024,130108,7713,5.70,https://www.screener.in/company/RELIANCE/,2026-08-16T07:14:15
RELIANCE,Dec 2024,124381,8721,6.44,https://www.screener.in/company/RELIANCE/,2026-08-16T07:14:15
RELIANCE,Mar 2025,132962,11217,8.29,https://www.screener.in/company/RELIANCE/,2026-08-16T07:14:15
RELIANCE,Jun 2025,116341,17904,13.23,https://www.screener.in/company/RELIANCE/,2026-08-16T07:14:15
RELIANCE,Sep 2025,126335,9129,6.75,https://www.screener.in/company/RELIANCE/,2026-08-16T07:14:15
RELIANCE,Dec 2025,121150,9396,6.94,https://www.screener.in/company/RELIANCE/,2026-08-16T07:14:15
RELIANCE,Mar 2026,141823,7422,5.48,https://www.screener.in/company/RELIANCE/,2026-08-16T07:14:15
RELIANCE,Jun 2026,163631,13272,9.81,https://www.screener.in/company/RELIANCE/,2026-08-16T07:14:15
RELIGARE,Jun 2023,2.11,-5.89,-0.18,https://www.screener.in/company/RELIGARE/,2026-08-16T07:14:15
RELIGARE,Sep 2023,3.27,-18.68,-0.58,https://www.screener.in/company/RELIGARE/,2026-08-16T07:14:15
RELIGARE,Dec 2023,3.61,-25.79,-0.78,https://www.screener.in/company/RELIGARE/,2026-08-16T07:14:15
RELIGARE,Mar 2024,3.23,-14.99,-0.45,https://www.screener.in/company/RELIGARE/,2026-08-16T07:14:15
RELIGARE,Jun 2024,2.87,-15.84,-0.48,https://www.screener.in/company/RELIGARE/,2026-08-16T07:14:15
RELIGARE,Sep 2024,3.43,9.41,0.28,https://www.screener.in/company/RELIGARE/,2026-08-16T07:14:15
RELIGARE,Dec 2024,0.04,-13.37,-0.40,https://www.screener.in/company/RELIGARE/,2026-08-16T07:14:15
RELIGARE,Mar 2025,0.03,-17.74,-0.54,https://www.screener.in/company/RELIGARE/,2026-08-16T07:14:15
RELIGARE,Jun 2025,0.24,-6.15,-0.19,https://www.screener.in/company/RELIGARE/,2026-08-16T07:14:15
RELIGARE,Sep 2025,0.88,-3.97,-0.12,https://www.screener.in/company/RELIGARE/,2026-08-16T07:14:15
RELIGARE,Dec 2025,1.37,-11.31,-0.34,https://www.screener.in/company/RELIGARE/,2026-08-16T07:14:15
RELIGARE,Mar 2026,1.72,-12.36,-0.37,https://www.screener.in/company/RELIGARE/,2026-08-16T07:14:15
RELIGARE,Jun 2026,2.52,-9.62,-0.28,https://www.screener.in/company/RELIGARE/,2026-08-16T07:14:15
RENUKA,Jun 2023,2214,-104,-0.49,https://www.screener.in/company/RENUKA/,2026-08-16T07:14:15
RENUKA,Sep 2023,2487,-174,-0.82,https://www.screener.in/company/RENUKA/,2026-08-16T07:14:15
RENUKA,Dec 2023,2875,-159,-0.75,https://www.screener.in/company/RENUKA/,2026-08-16T07:14:15
RENUKA,Mar 2024,3208,-122,-0.57,https://www.screener.in/company/RENUKA/,2026-08-16T07:14:15
RENUKA,Jun 2024,2891,-135,-0.64,https://www.screener.in/company/RENUKA/,2026-08-16T07:14:15
RENUKA,Sep 2024,2440,20,0.10,https://www.screener.in/company/RENUKA/,2026-08-16T07:14:15
RENUKA,Dec 2024,2428,-195,-0.92,https://www.screener.in/company/RENUKA/,2026-08-16T07:14:15
RENUKA,Mar 2025,2520,54,0.26,https://www.screener.in/company/RENUKA/,2026-08-16T07:14:15
RENUKA,Jun 2025,1903,-215,-1.01,https://www.screener.in/company/RENUKA/,2026-08-16T07:14:15
RENUKA,Sep 2025,2323,-319,-1.50,https://www.screener.in/company/RENUKA/,2026-08-16T07:14:15
RENUKA,Dec 2025,2112,-24,-0.11,https://www.screener.in/company/RENUKA/,2026-08-16T07:14:15
RENUKA,Mar 2026,2270,-141,-0.66,https://www.screener.in/company/RENUKA/,2026-08-16T07:14:15
RENUKA,Jun 2026,1970,-216,-1.01,https://www.screener.in/company/RENUKA/,2026-08-16T07:14:15
RHIM,Jun 2023,677,60,2.89,https://www.screener.in/company/RHIM/,2026-08-16T07:14:15
RHIM,Sep 2023,718,64,3.08,https://www.screener.in/company/RHIM/,2026-08-16T07:14:15
RHIM,Dec 2023,692,51,2.49,https://www.screener.in/company/RHIM/,2026-08-16T07:14:15
RHIM,Mar 2024,736,-230,-11.14,https://www.screener.in/company/RHIM/,2026-08-16T07:14:15
RHIM,Jun 2024,701,82,3.95,https://www.screener.in/company/RHIM/,2026-08-16T07:14:15
RHIM,Sep 2024,661,49,2.36,https://www.screener.in/company/RHIM/,2026-08-16T07:14:15
RHIM,Dec 2024,774,56,2.72,https://www.screener.in/company/RHIM/,2026-08-16T07:14:15
RHIM,Mar 2025,755,36,1.76,https://www.screener.in/company/RHIM/,2026-08-16T07:14:15
RHIM,Jun 2025,805,47,2.25,https://www.screener.in/company/RHIM/,2026-08-16T07:14:15
RHIM,Sep 2025,862,41,2.00,https://www.screener.in/company/RHIM/,2026-08-16T07:14:15
RHIM,Dec 2025,903,69,3.34,https://www.screener.in/company/RHIM/,2026-08-16T07:14:15
RHIM,Mar 2026,786,-624,-30.24,https://www.screener.in/company/RHIM/,2026-08-16T07:14:15
RHIM,Jun 2026,863,78,3.79,https://www.screener.in/company/RHIM/,2026-08-16T07:14:15
RITES,Jun 2023,504,96,2.00,https://www.screener.in/company/RITES/,2026-08-16T07:14:15
RITES,Sep 2023,549,117,2.43,https://www.screener.in/company/RITES/,2026-08-16T07:14:15
RITES,Dec 2023,653,119,2.47,https://www.screener.in/company/RITES/,2026-08-16T07:14:15
RITES,Mar 2024,606,123,2.56,https://www.screener.in/company/RITES/,2026-08-16T07:14:15
RITES,Jun 2024,454,65,1.35,https://www.screener.in/company/RITES/,2026-08-16T07:14:15
RITES,Sep 2024,510,86,1.79,https://www.screener.in/company/RITES/,2026-08-16T07:14:15
RITES,Dec 2024,545,95,1.98,https://www.screener.in/company/RITES/,2026-08-16T07:14:15
RITES,Mar 2025,574,134,2.80,https://www.screener.in/company/RITES/,2026-08-16T07:14:15
RITES,Jun 2025,456,67,1.39,https://www.screener.in/company/RITES/,2026-08-16T07:14:15
RITES,Sep 2025,514,102,2.13,https://www.screener.in/company/RITES/,2026-08-16T07:14:15
RITES,Dec 2025,569,96,1.99,https://www.screener.in/company/RITES/,2026-08-16T07:14:15
RITES,Mar 2026,737,136,2.84,https://www.screener.in/company/RITES/,2026-08-16T07:14:15
RITES,Jun 2026,498,72,1.49,https://www.screener.in/company/RITES/,2026-08-16T07:14:15
RKFORGE,Jun 2023,836,77,4.81,https://www.screener.in/company/RKFORGE/,2026-08-16T07:14:15
RKFORGE,Sep 2023,865,80,4.84,https://www.screener.in/company/RKFORGE/,2026-08-16T07:14:15
RKFORGE,Dec 2023,903,82,4.55,https://www.screener.in/company/RKFORGE/,2026-08-16T07:14:15
RKFORGE,Mar 2024,896,58,3.20,https://www.screener.in/company/RKFORGE/,2026-08-16T07:14:15
RKFORGE,Jun 2024,886,43,2.35,https://www.screener.in/company/RKFORGE/,2026-08-16T07:14:15
RKFORGE,Sep 2024,971,136,7.53,https://www.screener.in/company/RKFORGE/,2026-08-16T07:14:15
RKFORGE,Dec 2024,968,15,0.84,https://www.screener.in/company/RKFORGE/,2026-08-16T07:14:15
RKFORGE,Mar 2025,810,208,11.48,https://www.screener.in/company/RKFORGE/,2026-08-16T07:14:15
RKFORGE,Jun 2025,937,22,1.19,https://www.screener.in/company/RKFORGE/,2026-08-16T07:14:15
RKFORGE,Sep 2025,801,0,0.02,https://www.screener.in/company/RKFORGE/,2026-08-16T07:14:15
RKFORGE,Dec 2025,940,13,0.72,https://www.screener.in/company/RKFORGE/,2026-08-16T07:14:15
RKFORGE,Mar 2026,1078,52,2.84,https://www.screener.in/company/RKFORGE/,2026-08-16T07:14:15
RKFORGE,Jun 2026,1097,52,2.86,https://www.screener.in/company/RKFORGE/,2026-08-16T07:14:15
ROUTE,Jun 2023,146,23,3.64,https://www.screener.in/company/ROUTE/,2026-08-16T07:14:15
ROUTE,Sep 2023,161,35,5.60,https://www.screener.in/company/ROUTE/,2026-08-16T07:14:15
ROUTE,Dec 2023,174,45,7.18,https://www.screener.in/company/ROUTE/,2026-08-16T07:14:15
ROUTE,Mar 2024,185,24,3.75,https://www.screener.in/company/ROUTE/,2026-08-16T07:14:15
ROUTE,Jun 2024,208,28,4.49,https://www.screener.in/company/ROUTE/,2026-08-16T07:14:15
ROUTE,Sep 2024,209,48,7.62,https://www.screener.in/company/ROUTE/,2026-08-16T07:14:15
ROUTE,Dec 2024,206,29,4.61,https://www.screener.in/company/ROUTE/,2026-08-16T07:14:15
ROUTE,Mar 2025,208,26,4.09,https://www.screener.in/company/ROUTE/,2026-08-16T07:14:15
ROUTE,Jun 2025,183,30,4.83,https://www.screener.in/company/ROUTE/,2026-08-16T07:14:15
ROUTE,Sep 2025,180,33,5.23,https://www.screener.in/company/ROUTE/,2026-08-16T07:14:15
ROUTE,Dec 2025,186,30,4.82,https://www.screener.in/company/ROUTE/,2026-08-16T07:14:15
ROUTE,Mar 2026,221,41,6.52,https://www.screener.in/company/ROUTE/,2026-08-16T07:14:15
ROUTE,Jun 2026,198,16,2.56,https://www.screener.in/company/ROUTE/,2026-08-16T07:14:15
RPOWER,Jun 2023,7.49,-17.14,-0.05,https://www.screener.in/company/RPOWER/,2026-08-16T07:14:15
RPOWER,Sep 2023,0.00,6.09,0.02,https://www.screener.in/company/RPOWER/,2026-08-16T07:14:15
RPOWER,Dec 2023,0.00,0.33,0.00,https://www.screener.in/company/RPOWER/,2026-08-16T07:14:15
RPOWER,Mar 2024,0.00,59.68,0.15,https://www.screener.in/company/RPOWER/,2026-08-16T07:14:15
RPOWER,Jun 2024,0.00,2.06,0.01,https://www.screener.in/company/RPOWER/,2026-08-16T07:14:15
RPOWER,Sep 2024,0.00,4.87,0.01,https://www.screener.in/company/RPOWER/,2026-08-16T07:14:15
RPOWER,Dec 2024,0.00,0.32,0.00,https://www.screener.in/company/RPOWER/,2026-08-16T07:14:15
RPOWER,Mar 2025,0.00,-101.35,-0.25,https://www.screener.in/company/RPOWER/,2026-08-16T07:14:15
RPOWER,Jun 2025,0.51,1.90,0.00,https://www.screener.in/company/RPOWER/,2026-08-16T07:14:15
RPOWER,Sep 2025,1.03,4.73,0.01,https://www.screener.in/company/RPOWER/,2026-08-16T07:14:15
RPOWER,Dec 2025,0.09,-0.67,-0.00,https://www.screener.in/company/RPOWER/,2026-08-16T07:14:15
RPOWER,Mar 2026,0.00,7.41,0.02,https://www.screener.in/company/RPOWER/,2026-08-16T07:14:15
RPOWER,Jun 2026,0.20,3.20,0.01,https://www.screener.in/company/RPOWER/,2026-08-16T07:14:15
RRKABEL,Jun 2023,1597,74,7.70,https://www.screener.in/company/RRKABEL/,2026-08-16T07:14:15
RRKABEL,Sep 2023,1610,74,6.55,https://www.screener.in/company/RRKABEL/,2026-08-16T07:14:15
RRKABEL,Dec 2023,1634,71,6.29,https://www.screener.in/company/RRKABEL/,2026-08-16T07:14:15
RRKABEL,Mar 2024,1754,78,6.96,https://www.screener.in/company/RRKABEL/,2026-08-16T07:14:15
RRKABEL,Jun 2024,1808,64,5.66,https://www.screener.in/company/RRKABEL/,2026-08-16T07:14:15
RRKABEL,Sep 2024,1810,50,4.40,https://www.screener.in/company/RRKABEL/,2026-08-16T07:14:15
RRKABEL,Dec 2024,1782,68,6.03,https://www.screener.in/company/RRKABEL/,2026-08-16T07:14:15
RRKABEL,Mar 2025,2218,128,11.30,https://www.screener.in/company/RRKABEL/,2026-08-16T07:14:15
RRKABEL,Jun 2025,2059,89,7.84,https://www.screener.in/company/RRKABEL/,2026-08-16T07:14:15
RRKABEL,Sep 2025,2164,116,10.25,https://www.screener.in/company/RRKABEL/,2026-08-16T07:14:15
RRKABEL,Dec 2025,2536,116,10.27,https://www.screener.in/company/RRKABEL/,2026-08-16T07:14:15
RRKABEL,Mar 2026,2964,166,14.68,https://www.screener.in/company/RRKABEL/,2026-08-16T07:14:15
RRKABEL,Jun 2026,3168,203,17.96,https://www.screener.in/company/RRKABEL/,2026-08-16T07:14:15
RTNINDIA,Jun 2023,1.33,189.82,1.37,https://www.screener.in/company/RTNINDIA/,2026-08-16T07:14:15
RTNINDIA,Sep 2023,221.91,207.56,1.50,https://www.screener.in/company/RTNINDIA/,2026-08-16T07:14:15
RTNINDIA,Dec 2023,228.98,194.24,1.41,https://www.screener.in/company/RTNINDIA/,2026-08-16T07:14:15
RTNINDIA,Mar 2024,2.01,-80.74,-0.58,https://www.screener.in/company/RTNINDIA/,2026-08-16T07:14:15
RTNINDIA,Jun 2024,1024.74,863.09,6.24,https://www.screener.in/company/RTNINDIA/,2026-08-16T07:14:15
RTNINDIA,Sep 2024,5.59,-244.68,-1.77,https://www.screener.in/company/RTNINDIA/,2026-08-16T07:14:15
RTNINDIA,Dec 2024,5.15,-158.23,-1.14,https://www.screener.in/company/RTNINDIA/,2026-08-16T07:14:15
